Prüflosbezeichnung;"Redux 312_quer+längs_alte Proben"
Proben-Nr;"1"
Prüfer;"JuBr"
Werkstoff;"6082"
Prüfnorm;"DIN EN ISO 527"
Prüfgeschwindigkeit;3,6;mm/min
Prüfklima;"23 °C / 50 % rF"
Bemerkungen;""

Zeit;Traversenweg;Last;Dehnung 1;Zugdehnung;Zugspannung;Axiale Dehnung (Video);Zugverformung;Transversale Dehnung (Video);Transversale Verformung 1
(sec);(mm);(N);(%);(mm/mm);(MPa);(%);(mm);(%);(mm)
22,14800;1,32862;14177,22166;0,09306;0,00303;177,43707;0,30342;0,08720;0,02298;-0,00240
22,24800;1,33500;14237,88249;0,09236;0,00306;178,19628;0,30640;0,08806;0,01078;-0,00113
22,34800;1,34078;14293,28710;0,09298;0,00305;178,88970;0,30476;0,08759;0,01887;-0,00197
22,44800;1,34689;14357,33020;0,09248;0,00304;179,69124;0,30408;0,08739;0,01791;-0,00187
22,54800;1,35289;14413,99634;0,09286;0,00305;180,40045;0,30535;0,08776;0,01107;-0,00116
22,64800;1,35873;14473,53780;0,09273;0,00308;181,14565;0,30811;0,08855;0,01606;-0,00168
22,74800;1,36489;14532,07344;0,09267;0,00304;181,87827;0,30404;0,08738;0,01402;-0,00147
22,84800;1,37073;14587,48609;0,09248;0,00303;182,57179;0,30316;0,08713;0,01448;-0,00151
22,94800;1,37695;14649,12057;0,09242;0,00306;183,34319;0,30607;0,08796;0,01525;-0,00159
23,04800;1,38278;14705,55425;0,09288;0,00305;184,04949;0,30459;0,08754;0,02041;-0,00213
23,14800;1,38873;14767,63844;0,09295;0,00305;184,82651;0,30455;0,08753;0,02030;-0,00212
23,24800;1,39489;14825,90854;0,09272;0,00303;185,55580;0,30342;0,08720;0,01382;-0,00144
23,34800;1,40073;14884,65607;0,09242;0,00308;186,29106;0,30760;0,08840;0,01570;-0,00164
23,44800;1,40705;14947,05945;0,09316;0,00302;187,07208;0,30169;0,08670;0,01622;-0,00170
23,54800;1,41284;15001,36971;0,09217;0,00308;187,75181;0,30759;0,08840;0,01338;-0,00140
23,64800;1,41884;15064,47494;0,09261;0,00307;188,54161;0,30657;0,08811;0,01076;-0,00112
23,74800;1,42489;15121,10353;0,09322;0,00303;189,25036;0,30279;0,08702;0,01710;-0,00179
23,84800;1,43062;15179,55244;0,09276;0,00308;189,98188;0,30818;0,08857;0,01513;-0,00158
23,94800;1,43689;15239,46047;0,09229;0,00307;190,73167;0,30658;0,08811;0,01722;-0,00180
24,04800;1,44278;15295,40420;0,09283;0,00309;191,43184;0,30861;0,08869;0,01917;-0,00200
24,14800;1,44895;15358,64532;0,09246;0,00310;192,22335;0,30990;0,08907;0,01829;-0,00191
24,24800;1,45484;15414,40308;0,09241;0,00310;192,92119;0,31031;0,08918;0,01405;-0,00147
24,34800;1,46073;15475,04604;0,09303;0,00313;193,68018;0,31279;0,08990;0,02590;-0,00271
24,44800;1,46689;15533,08368;0,09257;0,00317;194,40655;0,31681;0,09105;0,03786;-0,00396
24,54800;1,47273;15589,03635;0,09239;0,00316;195,10684;0,31597;0,09081;0,06263;-0,00655
24,64800;1,47895;15651,31724;0,09298;0,00317;195,88632;0,31747;0,09124;0,06428;-0,00672
24,74800;1,48484;15707,47733;0,09239;0,00320;196,58920;0,31950;0,09182;0,06077;-0,00635
24,84800;1,49078;15770,44308;0,09269;0,00319;197,37726;0,31854;0,09155;0,05740;-0,00600
24,94800;1,49689;15828,12309;0,09285;0,00318;198,09916;0,31791;0,09137;0,05512;-0,00576
25,04800;1,50273;15885,34892;0,09251;0,00320;198,81538;0,32029;0,09205;0,05634;-0,00589
25,14800;1,50900;15947,40093;0,09241;0,00323;199,59200;0,32327;0,09291;0,05260;-0,00550
25,24800;1,51484;16003,81851;0,09317;0,00323;200,29810;0,32285;0,09279;0,05460;-0,00571
25,34800;1,52078;16067,18123;0,09338;0,00321;201,09113;0,32124;0,09232;0,05174;-0,00541
25,44800;1,52684;16125,46742;0,09252;0,00324;201,82062;0,32412;0,09315;0,05651;-0,00591
25,54800;1,53268;16186,34641;0,09247;0,00326;202,58256;0,32595;0,09368;0,05292;-0,00553
25,64800;1,53900;16246,48511;0,09261;0,00325;203,33523;0,32522;0,09347;0,04725;-0,00494
25,74800;1,54478;16302,87230;0,09257;0,00323;204,04095;0,32297;0,09282;0,05013;-0,00524
25,84800;1,55089;16367,50817;0,09251;0,00325;204,84991;0,32450;0,09326;0,05379;-0,00563
25,94800;1,55689;16423,92755;0,09286;0,00327;205,55604;0,32665;0,09388;0,05681;-0,00594
26,04800;1,56268;16485,38589;0,09234;0,00329;206,32523;0,32899;0,09455;0,05404;-0,00565
26,14800;1,56889;16546,12899;0,09277;0,00325;207,08547;0,32457;0,09328;0,05430;-0,00568
26,24800;1,57478;16602,75042;0,09278;0,00327;207,79412;0,32716;0,09403;0,05101;-0,00533
26,34800;1,58100;16667,14132;0,09283;0,00323;208,60002;0,32269;0,09274;0,05928;-0,00620
26,44800;1,58684;16724,29740;0,09277;0,00328;209,31536;0,32818;0,09432;0,05477;-0,00573
26,54800;1,59278;16787,03070;0,09261;0,00327;210,10051;0,32682;0,09393;0,05127;-0,00536
26,64800;1,59884;16845,03078;0,09219;0,00327;210,82642;0,32748;0,09412;0,04782;-0,00500
26,74800;1,60462;16904,00004;0,09240;0,00331;211,56446;0,33093;0,09511;0,04474;-0,00468
26,84800;1,61100;16967,11779;0,09259;0,00332;212,35442;0,33218;0,09547;0,03148;-0,00329
26,94800;1,61684;17024,15764;0,09282;0,00332;213,06831;0,33179;0,09536;0,02146;-0,00224
27,04800;1,62284;17090,19721;0,09226;0,00335;213,89483;0,33470;0,09619;0,01201;-0,00126
27,14800;1,62889;17147,65549;0,09230;0,00333;214,61396;0,33322;0,09577;0,00975;-0,00102
27,24800;1,63468;17207,45623;0,09239;0,00333;215,36241;0,33347;0,09584;0,01035;-0,00108
27,34800;1,64095;17269,23108;0,09238;0,00339;216,13556;0,33949;0,09757;0,01972;-0,00206
27,44800;1,64684;17325,94013;0,09280;0,00339;216,84531;0,33864;0,09733;0,01093;-0,00114
27,54800;1,65289;17390,62965;0,09284;0,00341;217,65494;0,34103;0,09801;0,01498;-0,00157
27,64800;1,65878;17448,26496;0,09297;0,00342;218,37628;0,34165;0,09819;0,01947;-0,00204
27,74800;1,66473;17511,58655;0,09290;0,00343;219,16879;0,34268;0,09848;0,00945;-0,00099
27,84800;1,67095;17571,68949;0,09253;0,00344;219,92102;0,34356;0,09874;0,01148;-0,00120
27,94800;1,67673;17629,75574;0,09240;0,00345;220,64776;0,34519;0,09921;0,01247;-0,00130
28,04800;1,68305;17693,76218;0,09258;0,00348;221,44884;0,34806;0,10003;0,01635;-0,00171
28,14800;1,68884;17751,20795;0,09257;0,00355;222,16781;0,35459;0,10191;0,01335;-0,00140
28,24800;1,69473;17814,89611;0,09271;0,00352;222,96491;0,35246;0,10129;0,01504;-0,00157
28,34800;1,70084;17874,38571;0,09266;0,00355;223,70946;0,35491;0,10200;0,01718;-0,00180
28,44800;1,70668;17933,56955;0,09271;0,00355;224,45018;0,35463;0,10192;0,01360;-0,00142
28,54800;1,71289;17996,22416;0,09221;0,00359;225,23434;0,35920;0,10323;0,01767;-0,00185
28,64800;1,71884;18054,56579;0,09276;0,00359;225,96453;0,35873;0,10310;0,02153;-0,00225
28,74800;1,72484;18119,40551;0,09293;0,00360;226,77604;0,35967;0,10337;0,01784;-0,00187
28,84800;1,73089;18179,34930;0,09286;0,00360;227,52627;0,35954;0,10333;0,01352;-0,00141
28,94800;1,73668;18239,99226;0,09279;0,00366;228,28526;0,36582;0,10513;0,02560;-0,00268
29,04800;1,74289;18301,58472;0,09261;0,00365;229,05613;0,36507;0,10492;0,01840;-0,00192
29,14800;1,74878;18360,50928;0,09219;0,00365;229,79361;0,36479;0,10484;0,01426;-0,00149
29,24800;1,75495;18427,19615;0,09257;0,00364;230,62824;0,36369;0,10452;0,01305;-0,00136
29,34800;1,76095;18485,28206;0,09299;0,00367;231,35522;0,36749;0,10562;0,02419;-0,00253
29,44800;1,76668;18547,44673;0,09325;0,00366;232,13325;0,36643;0,10531;0,02664;-0,00279
29,54800;1,77295;18609,02488;0,09296;0,00366;232,90394;0,36610;0,10521;0,01435;-0,00150
29,64800;1,77878;18666,00215;0,09237;0,00364;233,61705;0,36381;0,10456;0,02466;-0,00258
29,74800;1,78495;18730,58081;0,09219;0,00366;234,42529;0,36594;0,10517;0,02148;-0,00225
29,84800;1,79084;18789,24072;0,09223;0,00362;235,15946;0,36166;0,10394;0,02000;-0,00209
29,94800;1,79678;18853,64950;0,09268;0,00364;235,96558;0,36396;0,10460;0,01422;-0,00149
30,04800;1,80289;18913,31255;0,09248;0,00364;236,71230;0,36354;0,10448;0,00860;-0,00090
30,14800;1,80873;18972,96131;0,09200;0,00361;237,45884;0,36135;0,10385;0,00675;-0,00071
30,24800;1,81505;19035,82335;0,09246;0,00361;238,24560;0,36060;0,10364;0,00436;-0,00046
30,34800;1,82084;19092,23735;0,09221;0,00357;238,95166;0,35704;0,10261;0,00693;-0,00072
30,44800;1,82684;19157,89783;0,09223;0,00358;239,77344;0,35790;0,10286;0,00681;-0,00071
30,54800;1,83289;19215,89077;0,09268;0,00357;240,49926;0,35715;0,10264;0,00807;-0,00084
30,64800;1,83862;19277,11844;0,09275;0,00356;241,26556;0,35589;0,10228;0,00530;-0,00055
30,74800;1,84495;19340,35242;0,09223;0,00359;242,05698;0,35891;0,10315;0,01001;-0,00105
30,84800;1,85084;19396,96133;0,09218;0,00359;242,76547;0,35902;0,10318;0,01111;-0,00116
30,94800;1,85695;19462,46445;0,09254;0,00361;243,58529;0,36114;0,10379;0,01523;-0,00159
31,04800;1,86284;19521,12436;0,09249;0,00358;244,31945;0,35765;0,10279;0,00396;-0,00041
31,14800;1,86873;19582,78120;0,09261;0,00360;245,09113;0,36020;0,10352;0,01331;-0,00139
31,24800;1,87484;19641,76297;0,09257;0,00362;245,82932;0,36234;0,10413;0,01967;-0,00206
31,34800;1,88073;19700,73044;0,09241;0,00366;246,56734;0,36555;0,10506;0,02224;-0,00233
31,44800;1,88700;19765,23042;0,09281;0,00365;247,37460;0,36470;0,10481;0,02469;-0,00258
31,54800;1,89278;19822,02888;0,09221;0,00368;248,08547;0,36800;0,10576;0,02855;-0,00299
31,64800;1,89878;19886,40904;0,09332;0,00369;248,89123;0,36927;0,10613;0,02828;-0,00296
31,74800;1,90489;19944,41271;0,09292;0,00368;249,61718;0,36849;0,10590;0,07004;-0,00732
31,84800;1,91062;20002,25008;0,09204;0,00373;250,34105;0,37312;0,10723;0,06894;-0,00721
31,94800;1,91700;20065,39464;0,09248;0,00376;251,13135;0,37556;0,10794;0,05888;-0,00616
32,04800;1,92284;20122,29681;0,09279;0,00380;251,84351;0,38019;0,10927;0,06871;-0,00719
32,14800;1,92884;20186,19955;0,09300;0,00383;252,64330;0,38285;0,11003;0,07204;-0,00753
32,24800;1,93489;20245,36550;0,09282;0,00387;253,38380;0,38697;0,11121;0,06761;-0,00707
32,34800;1,94073;20304,42059;0,09216;0,00398;254,12291;0,39786;0,11434;0,05928;-0,00620
32,44800;1,94695;20364,70592;0,09242;0,00400;254,87742;0,39976;0,11489;0,06837;-0,00715
32,54800;1,95278;20420,46547;0,09229;0,00403;255,57529;0,40259;0,11570;0,06599;-0,00690
32,64800;1,95895;20482,83756;0,09259;0,00404;256,35591;0,40365;0,11601;0,06488;-0,00678
32,74800;1,96484;20539,42144;0,09235;0,00405;257,06410;0,40538;0,11650;0,06508;-0,00681
32,84800;1,97068;20600,49534;0,09292;0,00412;257,82848;0,41170;0,11832;0,06930;-0,00725
32,94800;1,97695;20659,47890;0,09286;0,00416;258,56669;0,41565;0,11946;0,06448;-0,00674
33,04800;1,98273;20714,28537;0,09224;0,00413;259,25263;0,41274;0,11862;0,07294;-0,00763
33,14800;1,98900;20775,94042;0,09242;0,00416;260,02429;0,41638;0,11967;0,06454;-0,00675
33,24800;1,99489;20829,99408;0,09202;0,00418;260,70080;0,41824;0,12020;0,07432;-0,00777
33,34800;2,00078;20889,83774;0,09274;0,00417;261,44978;0,41676;0,11978;0,07196;-0,00753
33,44800;2,00684;20946,49136;0,09212;0,00419;262,15884;0,41880;0,12036;0,07118;-0,00744
33,54800;2,01268;21002,42257;0,09274;0,00422;262,85886;0,42233;0,12138;0,06794;-0,00710
33,64800;2,01900;21061,11109;0,09239;0,00423;263,59338;0,42320;0,12162;0,06300;-0,00659
33,74800;2,02478;21114,61580;0,09255;0,00426;264,26303;0,42558;0,12231;0,06860;-0,00717
33,84800;2,03089;21175,22299;0,09246;0,00426;265,02156;0,42568;0,12234;0,06105;-0,00638
33,94800;2,03689;21227,48494;0,09206;0,00428;265,67566;0,42837;0,12311;0,06453;-0,00675
34,04800;2,04262;21283,05137;0,09277;0,00431;266,37111;0,43054;0,12374;0,03666;-0,00383
34,14800;2,04895;21339,25438;0,09243;0,00430;267,07452;0,42967;0,12349;0,03522;-0,00368
34,24800;2,05473;21388,77332;0,09235;0,00436;267,69428;0,43572;0,12523;0,03667;-0,00383
34,34800;2,06095;21449,12839;0,09236;0,00435;268,44967;0,43481;0,12496;0,03510;-0,00367
34,44800;2,06689;21500,62323;0,09216;0,00437;269,09416;0,43722;0,12566;0,04219;-0,00441
34,54800;2,07273;21555,58884;0,09281;0,00439;269,78209;0,43900;0,12617;0,04338;-0,00454
34,64800;2,07895;21607,65409;0,09207;0,00440;270,43372;0,44005;0,12647;0,03882;-0,00406
34,74800;2,08478;21656,87621;0,09301;0,00443;271,04976;0,44317;0,12736;0,04659;-0,00487
34,84800;2,09094;21711,13729;0,09257;0,00446;271,72888;0,44618;0,12823;0,03912;-0,00409
34,94800;2,09678;21759,51362;0,09231;0,00449;272,33434;0,44886;0,12900;0,03714;-0,00388
35,04800;2,10284;21815,31966;0,09236;0,00449;273,03279;0,44874;0,12897;0,04650;-0,00486
35,14800;2,10889;21864,28785;0,09272;0,00452;273,64566;0,45188;0,12987;0,04746;-0,00496
35,24800;2,11468;21913,24532;0,09242;0,00455;274,25839;0,45468;0,13067;0,04836;-0,00506
35,34800;2,12100;21964,52379;0,09280;0,00457;274,90017;0,45721;0,13140;0,04668;-0,00488
35,44800;2,12684;22009,04310;0,09239;0,00460;275,45736;0,46000;0,13220;0,04780;-0,00500
35,54800;2,13284;22061,46598;0,09264;0,00461;276,11347;0,46097;0,13248;0,05985;-0,00626
35,64800;2,13889;22107,63752;0,09243;0,00464;276,69133;0,46425;0,13343;0,06163;-0,00644
35,74800;2,14468;22154,45995;0,09250;0,00467;277,27735;0,46658;0,13409;0,06086;-0,00636
35,84800;2,15089;22202,28553;0,09291;0,00470;277,87591;0,46997;0,13507;0,06285;-0,00657
35,94800;2,15689;22245,48519;0,09233;0,00472;278,41659;0,47219;0,13571;0,06212;-0,00650
36,04800;2,16295;22294,19768;0,09235;0,00478;279,02625;0,47835;0,13748;0,06054;-0,00633
36,14800;2,16884;22335,71470;0,09277;0,00478;279,54587;0,47785;0,13733;0,06224;-0,00651
36,24800;2,17473;22381,94883;0,09264;0,00484;280,12452;0,48368;0,13901;0,06887;-0,00720
36,34800;2,18084;22424,17753;0,09267;0,00484;280,65304;0,48438;0,13921;0,05929;-0,00620
36,44800;2,18668;22465,72316;0,09231;0,00491;281,17301;0,49063;0,14101;0,05642;-0,00590
36,54800;2,19300;22513,01229;0,09247;0,00492;281,76486;0,49217;0,14145;0,06392;-0,00668
36,64800;2,19889;22551,76663;0,09251;0,00501;282,24990;0,50081;0,14393;0,05325;-0,00557
36,74800;2,20478;22595,98017;0,09244;0,00504;282,80326;0,50414;0,14489;0,05019;-0,00525
36,84800;2,21094;22635,91826;0,09239;0,00509;283,30311;0,50905;0,14630;0,05477;-0,00573
36,94800;2,21673;22672,60373;0,09226;0,00506;283,76225;0,50632;0,14551;0,04656;-0,00487
37,04800;2,22300;22714,93614;0,09249;0,00515;284,29207;0,51489;0,14798;0,05079;-0,00531
37,14800;2,22878;22749,91572;0,09246;0,00519;284,72986;0,51885;0,14912;0,03904;-0,00408
37,24800;2,23484;22792,95087;0,09293;0,00523;285,26847;0,52254;0,15018;0,05139;-0,00537
37,34800;2,24089;22828,87816;0,09238;0,00521;285,71812;0,52066;0,14964;0,04161;-0,00435
37,44800;2,24662;22866,62936;0,09272;0,00528;286,19061;0,52764;0,15164;0,04776;-0,00499
37,54800;2,25300;22904,42705;0,09188;0,00525;286,66367;0,52538;0,15099;0,03855;-0,00403
37,64800;2,25878;22934,80396;0,09269;0,00536;287,04385;0,53579;0,15398;0,05027;-0,00526
37,74800;2,26494;22975,88468;0,09264;0,00532;287,55801;0,53162;0,15279;0,05163;-0,00540
37,84800;2,27089;23006,19006;0,09231;0,00535;287,93730;0,53459;0,15364;0,05272;-0,00551
37,94800;2,27668;23042,56082;0,09251;0,00540;288,39250;0,54024;0,15526;0,05704;-0,00596
38,04800;2,28289;23076,23148;0,09235;0,00546;288,81391;0,54649;0,15706;0,05731;-0,00599
38,14800;2,28878;23106,20427;0,09283;0,00548;289,18904;0,54761;0,15738;0,05416;-0,00566
38,24800;2,29500;23141,85619;0,09248;0,00553;289,63525;0,55289;0,15890;0,06777;-0,00709
38,34800;2,30084;23170,09985;0,09223;0,00556;289,98873;0,55585;0,15975;0,05871;-0,00614
38,44800;2,30689;23204,09238;0,09242;0,00558;290,41417;0,55845;0,16050;0,07913;-0,00827
38,54800;2,31284;23231,81033;0,09209;0,00563;290,76108;0,56280;0,16175;0,11977;-0,01252
38,64800;2,31862;23261,01065;0,09289;0,00565;291,12654;0,56517;0,16243;0,12406;-0,01297
38,74800;2,32489;23291,76486;0,09200;0,00571;291,51145;0,57061;0,16399;0,12103;-0,01266
38,84800;2,33078;23317,67857;0,09222;0,00573;291,83578;0,57334;0,16478;0,12319;-0,01288
38,94800;2,33689;23350,68047;0,09212;0,00577;292,24882;0,57718;0,16588;0,12639;-0,01322
39,04800;2,34294;23376,41358;0,09222;0,00582;292,57088;0,58191;0,16724;0,12929;-0,01352
39,14800;2,34873;23402,21286;0,09275;0,00588;292,89378;0,58790;0,16896;0,13606;-0,01423
39,24800;2,35489;23428,55215;0,09246;0,00591;293,22343;0,59109;0,16988;0,11823;-0,01236
39,34800;2,36084;23451,09880;0,09281;0,00595;293,50562;0,59469;0,17091;0,11491;-0,01202
39,44800;2,36689;23479,03311;0,09220;0,00599;293,85523;0,59931;0,17224;0,12685;-0,01327
39,54800;2,37284;23502,29681;0,09268;0,00605;294,14639;0,60535;0,17398;0,13454;-0,01407
39,64800;2,37868;23528,09966;0,09254;0,00609;294,46933;0,60879;0,17496;0,13320;-0,01393
39,74800;2,38484;23551,15771;0,09285;0,00620;294,75792;0,62029;0,17827;0,13574;-0,01419
39,84800;2,39068;23571,30468;0,09206;0,00624;295,01007;0,62364;0,17923;0,12730;-0,01331
39,94800;2,39700;23596,91799;0,09245;0,00626;295,33064;0,62592;0,17989;0,12957;-0,01355
40,04800;2,40294;23616,31930;0,09270;0,00630;295,57346;0,63011;0,18109;0,13042;-0,01364
40,14800;2,40878;23641,93976;0,09269;0,00639;295,89411;0,63881;0,18359;0,13033;-0,01363
40,24800;2,41494;23662,01520;0,09302;0,00642;296,14537;0,64248;0,18465;0,13601;-0,01422
40,34800;2,42068;23679,66235;0,09230;0,00650;296,36624;0,65016;0,18685;0,13490;-0,01411
40,44800;2,42694;23702,31450;0,09281;0,00655;296,64974;0,65478;0,18818;0,13738;-0,01437
40,54800;2,43289;23718,10377;0,09258;0,00659;296,84736;0,65890;0,18937;0,12778;-0,01336
40,64800;2,43894;23741,53018;0,09231;0,00669;297,14055;0,66869;0,19218;0,10606;-0,01109
40,74800;2,44484;23757,32481;0,09210;0,00675;297,33823;0,67473;0,19391;0,11433;-0,01196
40,84800;2,45068;23776,22545;0,09259;0,00679;297,57479;0,67887;0,19511;0,11152;-0,01166
40,94800;2,45694;23795,16184;0,09261;0,00688;297,81179;0,68781;0,19767;0,11716;-0,01225
41,04800;2,46273;23808,59971;0,09209;0,00691;297,97997;0,69141;0,19871;0,12265;-0,01283
41,14800;2,46900;23831,96175;0,09246;0,00703;298,27236;0,70324;0,20211;0,12742;-0,01332
41,24800;2,47489;23844,78986;0,09242;0,00707;298,43291;0,70687;0,20315;0,11605;-0,01214
41,34800;2,48073;23862,58900;0,09193;0,00714;298,65568;0,71426;0,20528;0,12051;-0,01260
41,44800;2,48694;23878,65365;0,09264;0,00720;298,85674;0,72012;0,20696;0,11118;-0,01163
41,54800;2,49273;23890,79154;0,09281;0,00730;299,00866;0,72978;0,20974;0,12830;-0,01342
41,64800;2,49889;23909,53839;0,09314;0,00737;299,24328;0,73658;0,21169;0,12980;-0,01357
41,74800;2,50484;23922,18947;0,09234;0,00747;299,40162;0,74745;0,21482;0,13973;-0,01461
41,84800;2,51084;23940,86123;0,09231;0,00754;299,63531;0,75354;0,21656;0,14317;-0,01497
41,94800;2,51689;23952,27134;0,09267;0,00763;299,77811;0,76336;0,21939;0,14082;-0,01473
42,04800;2,52268;23966,06684;0,09244;0,00771;299,95077;0,77097;0,22157;0,14074;-0,01472
42,14800;2,52905;23980,81720;0,09254;0,00779;300,13538;0,77950;0,22403;0,13833;-0,01447
42,24800;2,53478;23990,07440;0,09268;0,00786;300,25124;0,78560;0,22578;0,14803;-0,01548
42,34800;2,54089;24008,10242;0,09247;0,00798;300,47688;0,79769;0,22925;0,14185;-0,01483
42,44800;2,54684;24019,03152;0,09222;0,00804;300,61366;0,80389;0,23103;0,14441;-0,01510
42,54800;2,55268;24032,54449;0,09230;0,00812;300,78278;0,81204;0,23338;0,13986;-0,01463
42,64800;2,55889;24046,12184;0,09260;0,00818;300,95271;0,81773;0,23501;0,14876;-0,01556
42,74800;2,56489;24054,71742;0,09197;0,00827;301,06029;0,82747;0,23781;0,14034;-0,01468
42,84800;2,57100;24069,19420;0,09248;0,00836;301,24148;0,83616;0,24031;0,15289;-0,01599
42,94800;2,57689;24079,34725;0,09274;0,00842;301,36855;0,84224;0,24206;0,14920;-0,01560
43,04800;2,58278;24091,40468;0,09234;0,00850;301,51946;0,85034;0,24438;0,14814;-0,01549
43,14800;2,58884;24102,46074;0,09224;0,00858;301,65783;0,85841;0,24670;0,15650;-0,01637
43,24800;2,59468;24110,98480;0,09207;0,00863;301,76452;0,86296;0,24801;0,15045;-0,01573
43,34800;2,60100;24124,72665;0,09204;0,00872;301,93650;0,87212;0,25064;0,14462;-0,01512
43,44800;2,60684;24131,87385;0,09232;0,00881;302,02596;0,88143;0,25332;0,15593;-0,01631
43,54800;2,61284;24146,06810;0,09197;0,00888;302,20361;0,88770;0,25512;0,15678;-0,01639
43,64800;2,61894;24154,73878;0,09260;0,00896;302,31212;0,89645;0,25764;0,15304;-0,01600
43,74800;2,62462;24161,40318;0,09225;0,00904;302,39553;0,90395;0,25979;0,15947;-0,01668
43,84800;2,63094;24174,15977;0,09221;0,00910;302,55519;0,90951;0,26139;0,16990;-0,01777
43,94800;2,63684;24180,47369;0,09228;0,00920;302,63421;0,92034;0,26450;0,15331;-0,01603
44,04800;2,64294;24194,16547;0,09205;0,00927;302,80558;0,92666;0,26632;0,14919;-0,01560
44,14800;2,64884;24200,98007;0,09233;0,00932;302,89086;0,93242;0,26797;0,17490;-0,01829
44,24800;2,65473;24210,33025;0,09221;0,00943;303,00789;0,94264;0,27091;0,16973;-0,01775
44,34800;2,66094;24218,82570;0,09198;0,00955;303,11421;0,95520;0,27452;0,17175;-0,01796
44,44800;2,66678;24224,19548;0,09233;0,00959;303,18142;0,95877;0,27555;0,16179;-0,01692
44,54800;2,67300;24238,19125;0,09215;0,00970;303,35659;0,96952;0,27864;0,16651;-0,01741
44,64800;2,67884;24243,44838;0,09248;0,00977;303,42238;0,97734;0,28088;0,17953;-0,01877
44,74800;2,68473;24253,92330;0,09255;0,00985;303,55348;0,98544;0,28321;0,17340;-0,01813
44,84800;2,69100;24261,67488;0,09243;0,00994;303,65050;0,99428;0,28575;0,16580;-0,01734
44,94800;2,69668;24266,15596;0,09243;0,01005;303,70658;1,00468;0,28874;0,16940;-0,01771
45,04800;2,70300;24277,69840;0,09200;0,01009;303,85104;1,00864;0,28988;0,16482;-0,01724
45,14800;2,70889;24280,98142;0,09230;0,01017;303,89213;1,01696;0,29227;0,16331;-0,01708
45,24800;2,71484;24291,63694;0,09210;0,01026;304,02549;1,02632;0,29496;0,17210;-0,01800
45,34800;2,72084;24297,29462;0,09215;0,01032;304,09630;1,03245;0,29672;0,17253;-0,01804
45,44800;2,72662;24303,62284;0,09236;0,01043;304,17550;1,04292;0,29973;0,17518;-0,01832
45,54800;2,73294;24313,13753;0,09203;0,01050;304,29459;1,04983;0,30172;0,17963;-0,01878
45,64800;2,73884;24317,75630;0,09232;0,01061;304,35239;1,06069;0,30484;0,18629;-0,01948
45,74800;2,74500;24329,80835;0,09241;0,01066;304,50323;1,06573;0,30629;0,18096;-0,01892
45,84800;2,75089;24333,23801;0,09273;0,01075;304,54616;1,07549;0,30909;0,19365;-0,02025
45,94800;2,75673;24340,47997;0,09242;0,01085;304,63680;1,08516;0,31187;0,19229;-0,02011
46,04800;2,76289;24347,43047;0,09226;0,01092;304,72379;1,09220;0,31389;0,22131;-0,02314
46,14800;2,76878;24350,21639;0,09252;0,01102;304,75865;1,10150;0,31657;0,23544;-0,02462
46,24800;2,77494;24361,07218;0,09238;0,01109;304,89452;1,10916;0,31877;0,23571;-0,02465
46,34800;2,78089;24365,85903;0,09234;0,01118;304,95443;1,11810;0,32134;0,24196;-0,02530
46,44800;2,78678;24373,83950;0,09259;0,01127;305,05431;1,12726;0,32397;0,24396;-0,02551
46,54800;2,79284;24379,69565;0,09180;0,01136;305,12761;1,13552;0,32634;0,25765;-0,02694
46,64800;2,79878;24383,65459;0,09252;0,01140;305,17715;1,13994;0,32762;0,24178;-0,02528
46,74800;2,80500;24391,04140;0,09246;0,01150;305,26960;1,14969;0,33042;0,24373;-0,02549
46,84800;2,81084;24393,85593;0,09240;0,01159;305,30483;1,15854;0,33296;0,25253;-0,02641
46,94800;2,81678;24403,87845;0,09191;0,01163;305,43027;1,16340;0,33436;0,25179;-0,02633
47,04800;2,82284;24408,22721;0,09251;0,01176;305,48470;1,17596;0,33797;0,25498;-0,02666
47,14800;2,82868;24413,69176;0,09243;0,01183;305,55309;1,18296;0,33998;0,26538;-0,02775
47,24800;2,83505;24421,44692;0,09237;0,01190;305,65015;1,18956;0,34188;0,26206;-0,02740
47,34800;2,84089;24421,52202;0,09253;0,01200;305,65109;1,19984;0,34483;0,25983;-0,02717
47,44800;2,84689;24431,66435;0,09254;0,01203;305,77803;1,20278;0,34567;0,26209;-0,02741
47,54800;2,85289;24435,04035;0,09234;0,01213;305,82028;1,21288;0,34858;0,26713;-0,02793
47,64800;2,85868;24440,80353;0,09215;0,01222;305,89241;1,22206;0,35122;0,23427;-0,02450
47,74800;2,86489;24446,94400;0,09228;0,01232;305,96926;1,23240;0,35419;0,23637;-0,02472
47,84800;2,87078;24450,05894;0,09222;0,01239;306,00825;1,23865;0,35598;0,23825;-0,02491
47,94800;2,87700;24458,87089;0,09247;0,01253;306,11853;1,25263;0,36000;0,24660;-0,02579
48,04800;2,88289;24460,33001;0,09228;0,01254;306,13680;1,25396;0,36038;0,24194;-0,02530
48,14800;2,88873;24467,55052;0,09243;0,01266;306,22717;1,26616;0,36389;0,25370;-0,02653
48,24800;2,89489;24470,99984;0,09239;0,01271;306,27034;1,27131;0,36537;0,25901;-0,02708
48,34800;2,90068;24473,76430;0,09215;0,01282;306,30493;1,28217;0,36849;0,26258;-0,02746
48,44800;2,90700;24483,43277;0,09271;0,01298;306,42594;1,29751;0,37290;0,25119;-0,02627
